rank,merchant_abn,name,tags,tag,numd_sa2_code,returning_customers,unique_customers,median_weekly_income,commission_avg_tot_dollar_value_monthly,avg_num_order_id_monthly,avg_discounted_value,stddev_tot_dollar_value_monthly,avg_num_fraud_order_daily,stddev_tot_discounted_value_daily,minmax_numd_sa2_code,minmax_returning_customers,minmax_unique_customers,minmax_median_weekly_income,minmax_commission_avg_tot_dollar_value_monthly,minmax_avg_num_order_id_monthly,minmax_avg_discounted_value,minmax_stddev_tot_dollar_value_monthly,minmax_avg_num_fraud_order_daily,minmax_stddev_tot_discounted_value_daily,average_rank
59,71538439295,Morbi Metus Limited,"[[music shops - musical instruments, pianos, and Sheet music], [b], [take rate: 3.71]]","music shops - musical instruments, pianos, and sheet music",2208.0,1530.0,14279.0,824.8327948395785,1490.1819779718767,1030.3333333333333,36.51146523102777,12114.897182240093,2.241449485722493,424.4550989345152,0.006303466906798727,0.9364301146750873,0.4070598006644518,0.9468926749916178,0.9498188386441795,0.9247382517652788,0.9846733716047499,0.0903196818637885,0.0754648225416937,0.09235088150560004,0.5414051905163246
60,94455880010,Nunc Sit LLC,"[[computer programming , datA procEssing, and integrated systemS design services], [a], [take rate: 6.33]]","computer programming , data processing, and integrated systems design services",2212.0,2383.0,16024.0,809.8426007352529,8153.219454521917,1245.952380952381,96.56444149568114,37086.86353425044,2.7632871622733175,1236.3092012694376,0.004502476361999075,0.9009888648828319,0.33459302325581397,0.9509005182628163,0.7254442564299346,0.9089881387178684,0.9513061944706555,0.2764921290995117,0.09303398388453081,0.26899015899990786,0.541523974436587
61,15560455575,Morbi Accumsan Laoreet Industries,"[[digital goods: books, movies, music], [b], [take rate: 4.08]]","digital goods: books, movies, music",2216.0,3024.0,16886.0,816.0184762658,4992.904882094397,1392.3809523809523,82.23190283204565,35707.50913117435,3.073174567717346,1083.42808098942,0.0027014858171994227,0.8743559913578195,0.29879568106312293,0.9492493094114431,0.8318663295984569,0.8982921145083307,0.9592697690695762,0.2662086864099707,0.10346723174878127,0.23572702643567517,0.5419933625420377
62,37459245212,Aliquet Phasellus Consulting,"[[computers, computer peripheral equipment, and software], [b], [take rate: 4.08]]","computers, computer peripheral equipment, and software",2207.0,1827.0,14931.0,822.5883592676007,2909.6180912001637,1107.5238095238096,60.30973194488597,20808.14238562846,2.42672915017571,619.6413114931502,0.006753714542998668,0.9240900781120159,0.3799833887043189,0.947492757014718,0.9020200102560323,0.9190997947754704,0.9714503636821081,0.15513006608107835,0.08170279359016447,0.13481855083688624,0.5422541517595793
63,89640578182,Magnis Foundation,"[[tent and awning shops], [a], [take rate: 6.22]]",tent and awning shops,2203.0,1031.0,12864.0,821.5662858946662,1571.6329474145305,871.6666666666666,27.171610354427536,7331.5772581597375,1.8882390607745856,239.25745726855638,0.00855470508779832,0.9571630380588333,0.46582225913621267,0.9477660229819149,0.9470760164247398,0.9363282201120039,0.9898628661387234,0.05465879863078899,0.063572981030941,0.05205647697719971,0.5422861384579156
64,66079287213,Hendrerit Corporation,"((gift, card, novelty, and souvenir shops), (a), (take rate: 6.02))","gift, card, novelty, and souvenir shops",2219.0,1333.0,13797.0,812.7398323473337,3251.300531997663,977.8095238095239,51.712844223193656,15422.918216244827,2.1373184224769046,540.4090061944736,0.0013507429085997114,0.9446152567724779,0.4270764119601329,0.9501259018608691,0.8905140184056641,0.9285749069532854,0.9762270440942074,0.11498183152099117,0.07195895178307911,0.11757957018517189,0.542300463644448
65,71094934182,Nonummy Ipsum Non LLC,"[[tent And awning shops], [c], [take rate: 1.86]]",tent and awning shops,2208.0,1210.0,13374.0,813.7370090112951,478.2819113878865,932.047619047619,25.8568584973915,7422.990305561265,2.0210268981182096,243.6754469163845,0.006303466906798727,0.9497257769652651,0.4446428571428571,0.9498592923856989,0.9838940866795406,0.9319176319176319,0.9905933804417576,0.05534030646658052,0.06804366424047219,0.053017721734262904,0.5433338184880866
66,67400260923,Eleifend PC,"[(computer programming , data Processing, and integrated sYStems design services), (a), (take rate: 5.97)]","computer programming , data processing, and integrated systems design services",2219.0,4933.0,19021.0,821.2318986124046,16003.66820324474,1784.7619047619048,140.18307238777615,77747.42318792838,4.011110236057646,2338.8524730071517,0.0013507429085997114,0.7950390560079774,0.21013289036544847,0.9478554262151124,0.4610841707500537,0.8696302480086264,0.9270704167648322,0.5796270841123725,0.13504552482104765,0.5088761759158105,0.5435711735869881
67,21772962346,Purus Gravida Sagittis Ltd,"((florists supplies, nursery stock, and flowers), (a), (take rate: 6.63))","florists supplies, nursery stock, and flowers",2216.0,3885.0,18183.0,813.5349731706681,16282.647864332654,1597.095238095238,143.35486442452284,70432.51516946241,3.5931816325676014,2271.7124512443133,0.0027014858171994227,0.8385823500083098,0.24493355481727574,0.9499133095637796,0.451689664847427,0.8833385509061185,0.9253080770223983,0.5250925589610366,0.12097476030087018,0.49426817565932185,0.5436802487903738
68,16644129035,Magna Associates,"[(artist supply anD craft shops), (b), (take rate: 5.03)]",artist supply and craft shops,2201.0,1065.0,13107.0,822.8731985649076,1648.358744937808,898.2380952380952,34.178313406645586,9384.112424322802,1.954123441476076,314.236666982824,0.00945520036019809,0.9557503739405019,0.45573089700996683,0.9474166011455452,0.9444923120969572,0.9343872830359317,0.9859697384969054,0.06996097746346217,0.06579116757923376,0.06837008972231166,0.5437324640851013
69,11121775571,Egestas Nunc Associates,"[[digital goods: books, movies, music], [a], [take rate: 6.58]]","digital goods: books, movies, music",2207.0,1161.0,13240.0,806.1041759519081,3203.0189184863916,923.5238095238095,49.3522509121496,14177.506048183714,2.0175965290431703,474.168031833247,0.006753714542998668,0.9517616752534486,0.4502076411960133,0.9519000397172107,0.8921398785180149,0.932540262269992,0.9775386582730624,0.10569696272545,0.06792817103165828,0.10316718030128239,0.5439634183829131
70,41974958954,Sed Libero Proin Incorporated,"[(cable, satellite, and oTher pay television and radio services), (a), (take rate: 5.51)]","cable, satellite, and other pay television and radio services",2204.0,1363.0,13904.0,820.5825457853979,3246.36049415483,989.6666666666666,55.72642705039563,16997.541361615316,2.165517695969456,585.4925159181139,0.00810445745159838,0.9433687884327738,0.4226328903654485,0.9480290400015812,0.8906803718039467,0.9277087898709521,0.9739969809488369,0.12672105302703154,0.07290836116458661,0.12738862154253777,0.5441539354609294
71,17158952809,Arcu Vestibulum Corp.,"((hobby, toy and game shops), (a), (take rate: 6.19))","hobby, toy and game shops",2209.0,1230.0,13678.0,820.1018352495258,3740.8784775789118,957.7142857142857,59.06676781114341,18370.017311126136,2.0978268385620638,633.6725477708756,0.005853219270598786,0.948894798072129,0.43201827242524915,0.9481575648541068,0.874027716566945,0.9300427840968382,0.9721409906418634,0.13695321507189318,0.07062935439932935,0.13787139916433963,0.5456589314563293
72,32560075533,Malesuada Vel Convallis Consulting,"[[digital goods: books, movies, music], [a], [take rate: 6.11]]","digital goods: books, movies, music",2192.0,1387.0,13943.0,813.3985652886169,4250.769604360162,991.7619047619048,65.6592968006504,21043.58159698813,2.177453641556665,678.0622991619381,0.013507429085997336,0.9423716137610105,0.4210132890365449,0.9499497801663891,0.8568573781216133,0.9275557410692545,0.9684779901340267,0.15688532610090253,0.07331021898977676,0.1475295059489433,0.5457458272414459
73,89502033586,Adipiscing Enim LLC,"([digital goods: books, movies, music], [a], [take rate: 5.98])","digital goods: books, movies, music",2194.0,1158.0,13423.0,813.2439699925895,3922.8910418084142,932.0952380952381,65.87197800645438,18949.973330818706,2.0483207149141887,649.9878561935996,0.012606933813597454,0.951886322087419,0.4426079734219269,0.9499911134348331,0.8678985310114882,0.9319141535357751,0.9683598182812965,0.14127693671852926,0.06896258882660006,0.14142120482966575,0.5476925575961131
74,56945597985,Sem LLP,"[(caBle, satellite, and other pay television and  radio services), (a), (take rate: 6.53)]","cable, satellite, and other pay television and  radio services",2192.0,822.0,12125.0,831.145200807334,2126.622220392868,800.5238095238095,38.1010890340474,9601.74645505622,1.7403071203944798,354.00762872376106,0.013507429085997336,0.9658467674921057,0.4965116279069768,0.9452049627707572,0.9283870195976683,0.9415249226060037,0.9837901304681546,0.07158349527132207,0.05859242817880537,0.07702326265938053,0.5481972046037171
75,35016722348,Lacus PC,"((tent and awning shops), (a), (take rate: 6.09))",tent and awning shops,2200.0,826.0,12150.0,807.3558410528926,2024.0126069787482,806.8571428571429,38.59116568305165,9590.931553500026,1.7566284919588726,332.8529694712163,0.009905447996398031,0.9656805717134784,0.49547342192691035,0.9515653891104299,0.9318423489758965,0.9410622978190546,0.9835178296535447,0.07150286739200538,0.05914193394129947,0.07242053451492604,0.5482112643043944
76,15061716544,Tempus Scelerisque Lorem Incorporated,"[[digital goods: books, movies, music], [a], [take rate: 5.73]]","digital goods: books, movies, music",2198.0,935.0,12650.0,809.7982190342263,2585.981477700741,852.8095238095239,49.545507313703745,12985.220526915651,1.8632255477177793,457.7653687522124,0.010805943268797802,0.9611517367458866,0.4747093023255814,0.9509123843467766,0.9129183175518761,0.9377056593272809,0.9774312794055349,0.096808166778457,0.06273082940718143,0.09959836843313562,0.5484771987590509
77,40555823280,Nibh Donec Incorporated,"((gift, card, novelty, and souvenir shops), (a), (take rate: 6.04))","gift, card, novelty, and souvenir shops",2207.0,981.0,12760.0,800.1773537979938,2888.2374670087765,864.2857142857143,51.79746661647421,14552.508299593628,1.8896578818891234,515.534320278506,0.006753714542998668,0.9592404852916736,0.4701411960132891,0.9534846605782775,0.9027399924919578,0.9368673692998017,0.976180025435654,0.10849270118992495,0.06362074971112273,0.11216745668416539,0.5489688351238866
78,14430838529,Magna A Neque LLC,"((cable, satellite, and other pay television and radio services), (c), (take rate: 2.03))","cable, satellite, and other pay television and radio services",2200.0,1518.0,14395.0,825.6950063747745,1245.1038968476546,1045.2857142857142,54.930051912388556,17805.926303822824,2.2861806068400288,593.8891935184678,0.009905447996398031,0.9369287020109689,0.40224252491694357,0.9466621503782848,0.9580717251476166,0.9236460398622561,0.974439470096718,0.13274777118281522,0.07697082396565075,0.12921552992473778,0.549083018548239
79,52065114842,Gravida Non PC,"((digital goods: books, movies, music), (b), (take rate: 3.98))","digital goods: books, movies, music",2207.0,1428.0,14027.0,811.4887601162694,2784.619147470164,1004.1428571428571,65.21771244120184,20624.818724295077,2.203325223341708,671.5349128230938,0.006753714542998668,0.9406681070300814,0.41752491694352156,0.9504603939553783,0.9062292895637576,0.9266513617864969,0.96872334722468,0.1537633409227329,0.07418125995711397,0.14610930889197996,0.5491065040818742
80,42355028515,Eu Inc.,"[[lawn and garden supply outlets, including nurseries], [a], [take rate: 5.97]]","lawn and garden supply outlets, including nurseries",2213.0,4294.0,18225.0,814.7814748885254,15634.71558415685,1640.3333333333333,148.94663034883393,75995.28928550861,3.6990236390844102,2327.5603853903062,0.004052228725799134,0.8215888316436762,0.24318936877076414,0.9495800394614926,0.47350847273785535,0.8801801801801802,0.9222011295287951,0.5665644741480633,0.12453823486950324,0.5064192982670982,0.5491822258333228
81,70610974780,Elit Aliquam PC,"([tent and awning shOps], [a], [take rate: 6.93])",tent and awning shops,2195.0,735.0,11669.0,809.3794406639427,2181.507691959599,761.7619047619048,38.71541655457865,9056.114246742232,1.658696342556564,315.9851791859993,0.012156686177397513,0.9694615256772477,0.5154485049833887,0.9510243507470636,0.9265387777416442,0.9443563254374066,0.9834487922619417,0.067515666487616,0.055844767387760265,0.06875052252590358,0.549454591942737
82,51279178333,Neque LLC,"[(music shops - musical instruments, pianos, and sheet muSiC), (c), (take rate: 1.83)]","music shops - musical instruments, pianos, and sheet music",2205.0,951.0,12802.0,821.4584139228848,618.31902641134,865.5714285714286,36.55674299731527,10020.715429080083,1.8839976171549275,359.48249778467647,0.007654209815398438,0.9604869536313778,0.46839700996677736,0.9477948640998648,0.9791784041866148,0.9367734529896692,0.9846482139632486,0.07470701698804837,0.06343018067246005,0.07821445811249789,0.5501284764425958
83,84703983173,Amet Consulting,"((computer programming , data processing, and integratEd systems design services), (c), (take rate: 2.31))","computer programming , data processing, and integrated systems design services",2219.0,6091.0,19695.0,817.0033593938159,4674.002497861588,1981.904761904762,95.36921436278466,59129.82610655601,4.394201156485678,1772.5858143711791,0.0013507429085997114,0.7469253780953964,0.18214285714285716,0.9489859867893301,0.8426052140008318,0.855229747121639,0.9519702973667896,0.4408280980241698,0.14794337887110978,0.3856706231411202,0.5503652323461844
84,76314317957,Semper Corp.,"([florists supplies, nursery stock, and flOwers], [a], [take rate: 5.93])","florists supplies, nursery stock, and flowers",2210.0,3853.0,17971.0,811.4318624752241,14073.673302413852,1568.7619047619048,141.0419399637014,69275.26150169742,3.5274584904212203,2210.655450980227,0.0054029716343989564,0.8399119162373276,0.25373754152823924,0.9504756063553128,0.526075820740558,0.8854081881108908,0.9265932050040973,0.5164649345135537,0.11876200231076073,0.48098368971338684,0.5503815876148527
85,36196225600,Leo Elementum Sem Associates,"[[artist supply and craft shops], [b], [take rate: 4.93]]",artist supply and craft shops,2191.0,835.0,12282.0,800.22263187127,2009.3720857531794,818.1904761904761,46.662480229066965,11684.711795434338,1.786285548829089,392.9345374664809,0.013957676722197165,0.9653066312115672,0.4899916943521595,0.9534725548363472,0.9323353614863238,0.9402344429371456,0.9790331729568473,0.08711253889804338,0.06014042377927072,0.08549279063937741,0.550707728781928
86,61845622676,Turpis In Incorporated,"[[gift, card, novelty, and souvenir shops], [c], [take rate: 2.48]]","gift, card, novelty, and souvenir shops",2214.0,1191.0,13362.0,800.9325727228913,1257.5775748394276,925.8571428571429,51.27858577884543,14792.880302357002,2.022363239608455,508.5909555583153,0.0036019810895993043,0.9505152069137444,0.44514119601328905,0.9532827419729968,0.9576516800408723,0.9323698215590107,0.9764683306937372,0.11028473644139831,0.06808865600765626,0.11065675306879093,0.5508061103801095
87,66236596240,Ut Ipsum Incorporated,"[[tent and awning shops], [c], [take rate: 2.43]]",tent and awning shops,55.0,0.0,26.0,4366.414646627882,31.378628543104558,1.2380952380952381,950.4571853472354,1878.995068560685,0.0035719909343564543,233.82116120811918,0.9756866276452049,1.0,0.9989617940199336,0.0,0.9989433397764017,0.9999095620717242,0.476858594870452,0.014008392664265965,0.00012026131469782401,0.05087367405041887,0.5515362246413099
88,68004106739,Nec Ante Ltd,"((cable, satellite, and other pay television and radio services), (a), (take rate: 5.61))","cable, satellite, and other pay television and radio services",2189.0,1094.0,13260.0,805.6859868469805,4049.5348325535597,917.047619047619,73.65260298323759,21261.95857816341,2.020307143630467,735.3784937362982,0.014858171994597047,0.9545454545454546,0.4493770764119601,0.9520118485689579,0.8636338622716715,0.9330133222025114,0.9640366771488712,0.1585133827958483,0.06801943164230878,0.1600000855385768,0.5518009313120759
